0.000	7.13	-60.05	804.23	0.12	-0.60	-0.04	
0.001	7.04	-59.03	803.17	0.11	-0.60	-0.04	
0.002	6.42	-59.87	803.17	0.12	-0.60	-0.04	
0.003	6.42	-59.39	803.70	0.12	-0.60	-0.04	
0.004	7.74	-59.65	803.88	0.12	-0.60	-0.04	
0.005	7.30	-59.52	803.53	0.12	-0.60	-0.04	
0.006	8.01	-59.25	802.82	0.12	-0.60	-0.04	
0.007	7.22	-59.87	804.05	0.11	-0.60	-0.04	
0.008	7.83	-59.39	802.47	0.12	-0.60	-0.03	
0.009	7.48	-59.65	803.70	0.12	-0.60	-0.04	
0.010	8.36	-59.92	803.35	0.12	-0.61	-0.03	
0.011	8.36	-59.03	803.70	0.11	-0.61	-0.03	
0.012	7.92	-59.78	803.88	0.11	-0.61	-0.03	
0.013	8.36	-60.05	803.88	0.12	-0.61	-0.03	
0.014	8.10	-59.47	803.88	0.11	-0.61	-0.03	
0.015	7.92	-59.43	803.88	0.11	-0.61	-0.03	
0.016	8.18	-59.39	803.70	0.11	-0.61	-0.03	
0.017	8.54	-59.03	802.47	0.11	-0.61	-0.03	
0.018	9.24	-58.99	803.53	0.11	-0.61	-0.03	
0.019	8.54	-59.30	803.70	0.11	-0.61	-0.03	
0.020	8.36	-59.92	803.35	0.11	-0.61	-0.03	
0.021	8.98	-58.68	803.88	0.11	-0.61	-0.03	
0.022	8.62	-58.86	803.88	0.11	-0.61	-0.03	
0.023	8.98	-59.56	803.53	0.11	-0.61	-0.03	
0.024	9.24	-58.68	803.35	0.11	-0.61	-0.03	
0.025	8.01	-59.61	803.17	0.11	-0.61	-0.03	
0.026	9.94	-59.25	803.70	0.11	-0.61	-0.03	
0.027	9.59	-59.52	803.53	0.11	-0.62	-0.03	
0.028	9.86	-59.34	803.35	0.11	-0.62	-0.03	
0.029	9.42	-59.08	803.88	0.11	-0.62	-0.02	
0.030	9.59	-59.65	803.53	0.11	-0.61	-0.03	
0.031	9.06	-58.77	803.35	0.11	-0.62	-0.02	
0.032	9.06	-59.12	803.17	0.11	-0.62	-0.02	
0.033	9.94	-58.81	803.00	0.11	-0.62	-0.02	
0.034	10.56	-58.95	802.64	0.11	-0.62	-0.02	
0.035	10.21	-59.34	803.17	0.11	-0.62	-0.03	
0.036	10.21	-59.12	803.17	0.11	-0.62	-0.02	
0.037	10.03	-58.55	803.53	0.11	-0.62	-0.02	
0.038	10.03	-58.11	802.82	0.11	-0.62	-0.02	
0.039	9.94	-59.69	803.17	0.11	-0.62	-0.03	
0.040	9.77	-58.37	803.35	0.11	-0.62	-0.02	
0.041	9.50	-58.95	802.82	0.11	-0.62	-0.02	
