0.000	20.06	-47.57	18.68	0.05	-0.03	-0.05	
0.001	18.48	-47.44	17.63	0.05	-0.03	-0.05	
0.002	19.18	-47.44	17.98	0.05	-0.03	-0.05	
0.003	18.83	-47.04	17.45	0.05	-0.03	-0.05	
0.004	18.83	-47.57	18.68	0.05	-0.03	-0.05	
0.005	17.69	-47.00	18.68	0.06	-0.03	-0.05	
0.006	19.45	-47.61	17.63	0.05	-0.03	-0.05	
0.007	19.36	-47.57	17.98	0.05	-0.03	-0.05	
0.008	17.95	-47.57	17.63	0.05	-0.03	-0.05	
0.009	18.74	-47.17	17.45	0.05	-0.03	-0.05	
0.010	18.74	-47.70	17.27	0.05	-0.03	-0.05	
0.011	18.57	-46.95	17.63	0.05	-0.03	-0.05	
0.012	19.18	-46.38	18.15	0.05	-0.03	-0.05	
0.013	18.57	-47.00	18.15	0.05	-0.03	-0.05	
0.014	18.83	-48.19	19.04	0.05	-0.03	-0.05	
0.015	18.66	-47.09	17.45	0.05	-0.03	-0.05	
0.016	18.74	-47.39	17.45	0.05	-0.03	-0.05	
0.017	18.74	-46.95	17.63	0.05	-0.03	-0.05	
0.018	18.48	-46.78	17.80	0.05	-0.03	-0.05	
0.019	19.27	-46.56	18.15	0.05	-0.03	-0.05	
0.020	18.92	-47.44	17.45	0.06	-0.03	-0.05	
0.021	19.01	-47.17	17.80	0.05	-0.03	-0.05	
0.022	18.83	-47.09	17.63	0.05	-0.03	-0.05	
0.023	19.10	-47.48	17.98	0.05	-0.03	-0.05	
0.024	17.42	-47.17	17.45	0.05	-0.03	-0.05	
0.025	18.92	-47.35	18.15	0.05	-0.03	-0.05	
0.026	18.83	-47.57	17.98	0.05	-0.03	-0.05	
0.027	19.01	-46.82	17.80	0.05	-0.03	-0.05	
0.028	18.48	-47.04	17.80	0.05	-0.03	-0.05	
0.029	18.48	-47.22	17.63	0.05	-0.03	-0.05	
0.030	18.66	-47.31	17.80	0.05	-0.03	-0.05	
0.031	18.66	-47.35	17.45	0.05	-0.03	-0.05	
0.032	18.57	-47.31	18.15	0.05	-0.03	-0.05	
0.033	18.92	-46.91	17.98	0.05	-0.03	-0.05	
0.034	18.74	-47.13	17.45	0.05	-0.03	-0.05	
0.035	18.39	-46.82	17.45	0.06	-0.03	-0.05	
0.036	18.66	-47.17	18.33	0.05	-0.03	-0.05	
0.037	19.18	-47.79	18.33	0.05	-0.03	-0.05	
0.038	19.01	-47.17	18.15	0.05	-0.03	-0.05	
0.039	18.48	-48.06	18.51	0.05	-0.03	-0.05	
0.040	18.39	-47.04	16.39	0.05	-0.03	-0.05	
0.041	19.10	-48.19	17.80	0.05	-0.03	-0.05	
0.042	18.04	-47.53	18.51	0.05	-0.03	-0.05	
0.043	19.62	-47.79	17.98	0.05	-0.03	-0.05	
0.044	19.01	-47.66	18.33	0.05	-0.03	-0.05	
0.045	19.01	-47.57	17.98	0.05	-0.03	-0.05	
0.046	18.83	-47.57	18.33	0.05	-0.03	-0.05	
0.047	18.48	-46.91	18.15	0.05	-0.03	-0.05	
0.048	18.74	-47.35	17.80	0.05	-0.03	-0.05	
0.049	18.13	-47.61	16.92	0.05	-0.03	-0.05	
0.050	18.48	-47.31	18.33	0.05	-0.03	-0.05	
0.051	18.66	-48.06	17.27	0.05	-0.03	-0.05	
0.052	19.18	-47.17	17.98	0.05	-0.03	-0.05	
0.053	18.39	-47.09	17.10	0.05	-0.03	-0.05	
0.054	19.45	-47.22	17.80	0.05	-0.03	-0.05	
0.055	18.74	-47.88	18.51	0.05	-0.03	-0.05	
0.056	18.92	-47.09	17.63	0.05	-0.03	-0.05	
0.057	17.95	-47.61	18.15	0.05	-0.03	-0.05	
0.058	18.92	-47.04	18.51	0.05	-0.03	-0.05	
0.059	18.83	-47.09	17.63	0.05	-0.03	-0.05	
0.060	18.13	-46.82	18.15	0.06	-0.03	-0.05	
0.061	18.66	-46.87	17.80	0.05	-0.03	-0.05	
0.062	19.10	-47.66	17.80	0.05	-0.03	-0.05	
0.063	18.83	-47.13	17.80	0.06	-0.03	-0.05	
0.064	18.66	-46.82	17.80	0.05	-0.03	-0.05	
0.065	18.83	-47.75	17.45	0.05	-0.03	-0.05	
0.066	18.74	-47.17	17.63	0.05	-0.03	-0.05	
0.067	18.66	-47.92	17.45	0.05	-0.03	-0.05	
0.068	19.80	-47.61	17.10	0.05	-0.03	-0.05	
