0.000	2.90	-6.88	11.28	-0.01	0.01	0.00	
0.001	3.34	-7.54	11.99	-0.01	0.01	-0.00	
0.002	3.17	-6.44	11.46	-0.01	0.01	-0.00	
0.003	3.43	-6.30	11.28	-0.01	0.01	0.00	
0.004	3.52	-6.26	11.10	-0.01	0.01	-0.00	
0.005	2.55	-6.26	11.46	-0.01	0.01	-0.00	
0.006	3.17	-6.48	10.93	-0.01	0.01	-0.00	
0.007	3.08	-6.17	11.63	-0.01	0.01	-0.00	
0.008	2.90	-7.05	12.16	-0.01	0.01	0.00	
0.009	2.38	-6.79	10.75	-0.01	0.01	-0.00	
0.010	3.34	-6.88	11.28	-0.01	0.01	-0.00	
0.011	3.08	-6.70	10.93	-0.01	0.01	-0.00	
0.012	3.43	-7.05	11.28	-0.01	0.01	0.00	
0.013	3.78	-6.92	11.46	-0.01	0.01	-0.00	
0.014	2.99	-6.75	12.16	-0.01	0.01	-0.00	
0.015	3.34	-6.79	10.93	-0.01	0.01	-0.00	
0.016	2.46	-6.66	11.46	-0.01	0.01	0.00	
0.017	3.17	-6.79	11.28	-0.01	0.01	-0.00	
0.018	3.61	-6.79	10.93	-0.01	0.01	-0.00	
0.019	2.99	-6.61	10.93	-0.01	0.01	-0.00	
0.020	2.55	-5.95	11.28	-0.01	0.01	-0.00	
0.021	3.43	-6.92	11.28	-0.01	0.01	-0.00	
0.022	3.08	-6.22	11.63	-0.01	0.01	-0.00	
0.023	3.08	-6.88	10.40	-0.01	0.01	0.00	
0.024	3.08	-7.41	11.46	-0.01	0.01	-0.00	
0.025	2.82	-6.83	11.63	-0.01	0.01	-0.00	
0.026	3.52	-6.26	10.93	-0.01	0.01	-0.00	
0.027	3.26	-6.97	10.93	-0.01	0.01	-0.00	
0.028	3.08	-7.10	9.69	-0.01	0.01	-0.00	
0.029	2.90	-6.57	11.10	-0.01	0.01	-0.00	
0.030	2.20	-6.97	11.28	-0.01	0.01	-0.00	
0.031	3.34	-7.19	10.75	-0.01	0.01	-0.00	
0.032	2.73	-6.57	11.10	-0.01	0.01	-0.00	
0.033	3.08	-6.79	11.46	-0.01	0.01	-0.00	
0.034	3.08	-7.23	10.58	-0.01	0.01	-0.00	
0.035	3.70	-6.70	11.63	-0.01	0.01	-0.00	
0.036	2.90	-6.17	10.93	-0.01	0.01	-0.00	
0.037	2.99	-6.39	10.58	-0.01	0.01	-0.00	
0.038	3.34	-7.19	11.63	-0.01	0.01	-0.00	
0.039	3.08	-6.83	10.75	-0.01	0.01	-0.00	
0.040	2.99	-6.97	10.75	-0.01	0.01	0.00	
0.041	3.17	-7.49	11.28	-0.01	0.01	-0.00	
0.042	2.82	-6.79	11.10	-0.01	0.01	-0.00	
0.043	3.34	-6.13	11.81	-0.01	0.01	-0.00	
0.044	2.90	-7.01	11.28	-0.01	0.01	-0.00	
0.045	2.73	-6.88	11.28	-0.01	0.01	-0.00	
0.046	2.38	-7.01	11.81	-0.01	0.01	-0.00	
0.047	2.90	-6.75	11.10	-0.01	0.01	-0.00	
0.048	3.43	-6.75	11.28	-0.01	0.01	-0.00	
0.049	2.90	-6.17	11.63	-0.01	0.01	-0.00	
0.050	3.08	-7.10	10.58	-0.01	0.01	-0.00	
0.051	3.08	-6.52	11.81	-0.01	0.01	-0.00	
0.052	2.82	-6.79	10.75	-0.01	0.01	0.00	
0.053	2.73	-6.92	10.93	-0.01	0.01	-0.00	
0.054	2.46	-6.83	11.63	-0.01	0.01	-0.00	
0.055	3.34	-6.83	11.63	-0.01	0.01	-0.00	
0.056	3.17	-6.17	11.46	-0.01	0.01	-0.00	
0.057	2.90	-7.05	10.58	-0.01	0.01	0.00	
0.058	3.26	-7.01	10.40	-0.01	0.01	-0.00	
0.059	3.43	-6.44	11.28	-0.01	0.01	-0.00	
0.060	3.17	-7.19	10.05	-0.01	0.01	0.00	
0.061	3.78	-6.92	11.10	-0.01	0.01	-0.00	
0.062	3.17	-6.17	11.63	-0.01	0.01	-0.00	
0.063	3.52	-7.41	11.63	-0.01	0.01	-0.00	
0.064	2.55	-6.92	11.46	-0.01	0.01	-0.00	
0.065	3.34	-6.52	10.93	-0.01	0.01	-0.00	
0.066	3.17	-6.92	10.75	-0.01	0.01	-0.00	
0.067	2.55	-6.57	10.22	-0.01	0.01	-0.00	
0.068	2.46	-7.41	11.81	-0.01	0.01	-0.00	
0.069	3.17	-6.92	11.46	-0.01	0.01	-0.00	
0.070	2.64	-6.97	11.10	-0.01	0.01	-0.00	
0.071	3.61	-7.01	11.46	-0.01	0.01	-0.00	
0.072	2.99	-7.01	10.58	-0.01	0.01	0.00	
0.073	3.26	-6.35	11.63	-0.01	0.01	0.00	
0.074	2.38	-6.44	11.63	-0.01	0.01	-0.00	
0.075	3.26	-6.52	10.75	-0.01	0.01	-0.00	
0.076	3.34	-7.14	11.46	-0.01	0.01	0.00	
0.077	3.17	-7.23	10.93	-0.01	0.01	-0.00	
0.078	3.43	-7.89	11.28	-0.01	0.01	-0.00	
0.079	2.90	-6.52	11.28	-0.01	0.01	-0.00	
0.080	3.78	-6.00	11.28	-0.01	0.01	-0.00	
0.081	2.99	-7.27	11.28	-0.01	0.01	-0.00	
0.082	3.70	-6.08	10.75	-0.01	0.01	-0.00	
0.083	2.90	-6.83	11.63	-0.01	0.01	-0.00	
0.084	3.08	-6.79	10.93	-0.01	0.01	-0.00	
0.085	3.43	-7.10	10.75	-0.01	0.01	-0.00	
0.086	3.17	-7.10	10.93	-0.01	0.01	-0.00	
0.087	2.90	-7.01	11.46	-0.01	0.01	-0.00	
0.088	2.64	-6.88	11.28	-0.01	0.01	0.00	
0.089	3.43	-6.39	11.28	-0.01	0.01	0.00	
0.090	2.64	-7.63	11.46	-0.01	0.01	-0.00	
0.091	3.34	-6.75	11.46	-0.01	0.01	0.00	
0.092	2.90	-6.57	10.93	-0.01	0.01	0.00	
0.093	2.90	-6.08	10.93	-0.01	0.01	-0.00	
0.094	3.26	-6.35	11.46	-0.01	0.01	0.00	
0.095	2.55	-6.17	10.58	-0.01	0.01	-0.00	
0.096	3.08	-7.14	11.10	-0.01	0.01	-0.00	
0.097	3.61	-6.92	10.75	-0.01	0.01	-0.00	
0.098	2.64	-7.19	10.75	-0.01	0.01	-0.00	
0.099	2.73	-7.14	11.99	-0.01	0.01	-0.00	
0.100	3.78	-6.48	11.63	-0.01	0.01	-0.00	
0.101	3.78	-6.66	10.40	-0.01	0.01	-0.00	
0.102	3.78	-6.44	12.16	-0.01	0.01	-0.00	
0.103	3.26	-7.85	11.46	-0.01	0.01	-0.00	
0.104	3.34	-6.75	11.46	-0.01	0.01	-0.00	
0.105	2.82	-7.14	11.46	-0.01	0.01	0.00	
0.106	3.70	-6.83	10.75	-0.01	0.01	0.00	
0.107	3.08	-6.66	10.93	-0.01	0.01	-0.00	
0.108	3.08	-6.52	10.75	-0.01	0.01	-0.00	
0.109	3.52	-7.14	10.58	-0.01	0.01	-0.00	
0.110	3.43	-6.39	10.58	-0.01	0.01	0.00	
0.111	2.73	-6.79	11.10	-0.01	0.01	-0.00	
0.112	2.99	-7.01	10.58	-0.01	0.01	-0.00	
0.113	3.17	-6.30	10.58	-0.01	0.01	-0.00	
0.114	3.26	-6.52	11.81	-0.01	0.01	-0.00	
0.115	3.43	-6.57	10.75	-0.01	0.01	-0.00	
0.116	2.99	-7.01	10.40	-0.01	0.01	-0.00	
0.117	2.99	-7.23	10.58	-0.01	0.01	-0.00	
0.118	3.17	-6.83	11.81	-0.01	0.01	-0.00	
0.119	2.46	-7.19	11.10	-0.01	0.01	-0.00	
0.120	3.08	-6.66	11.99	-0.01	0.01	-0.00	
0.121	3.43	-6.70	11.10	-0.01	0.01	0.00	
0.122	2.11	-6.00	10.58	-0.01	0.01	-0.00	
0.123	2.90	-7.23	10.93	-0.01	0.01	-0.00	
0.124	3.34	-6.75	11.10	-0.01	0.01	-0.00	
0.125	3.17	-6.22	11.10	-0.01	0.01	-0.00	
0.126	3.43	-7.01	11.10	-0.01	0.01	-0.00	
0.127	3.61	-6.97	11.63	-0.01	0.01	-0.00	
0.128	3.17	-7.36	11.63	-0.01	0.01	-0.00	
0.129	2.90	-6.92	10.58	-0.01	0.01	-0.00	
0.130	3.70	-6.35	10.58	-0.01	0.01	-0.00	
0.131	3.08	-6.83	11.10	-0.01	0.01	0.00	
0.132	3.26	-6.79	11.10	-0.01	0.01	-0.00	
0.133	3.61	-6.97	11.46	-0.01	0.01	0.00	
0.134	3.17	-7.72	11.28	-0.01	0.01	-0.00	
0.135	3.26	-6.61	11.46	-0.01	0.01	-0.00	
0.136	3.61	-7.01	10.58	-0.01	0.01	-0.00	
0.137	2.99	-7.05	10.93	-0.01	0.01	-0.00	
