0.000	-17.07	-22.26	1128.71	0.29	1.97	-0.01	
0.001	-16.72	-22.40	1129.24	0.29	1.97	-0.01	
0.002	-16.19	-22.75	1128.88	0.29	1.97	-0.01	
0.003	-16.46	-22.26	1128.71	0.29	1.97	-0.01	
0.004	-16.98	-22.09	1128.88	0.29	1.97	-0.01	
0.005	-16.19	-22.62	1129.06	0.29	1.97	-0.01	
0.006	-17.42	-22.22	1129.24	0.29	1.97	-0.01	
0.007	-16.81	-22.09	1129.41	0.29	1.97	-0.01	
0.008	-17.34	-22.35	1129.24	0.29	1.97	-0.01	
0.009	-17.78	-22.26	1128.53	0.30	1.98	-0.01	
0.010	-17.07	-22.13	1130.29	0.30	1.98	-0.01	
0.011	-17.34	-21.78	1129.06	0.29	1.98	-0.01	
0.012	-17.34	-22.00	1129.06	0.29	1.98	-0.01	
0.013	-17.25	-21.78	1128.53	0.30	1.98	-0.01	
0.014	-17.42	-21.96	1129.41	0.29	1.98	-0.01	
0.015	-17.69	-22.04	1128.35	0.30	1.98	-0.01	
0.016	-16.90	-21.65	1129.06	0.30	1.98	-0.01	
0.017	-18.13	-22.26	1128.88	0.30	1.98	-0.01	
0.018	-17.86	-21.60	1129.06	0.30	1.98	-0.01	
0.019	-18.22	-21.51	1128.53	0.30	1.98	-0.01	
0.020	-17.42	-21.74	1128.71	0.30	1.98	-0.01	
0.021	-17.51	-22.22	1128.35	0.30	1.98	-0.01	
0.022	-17.60	-21.96	1128.71	0.30	1.98	-0.01	
0.023	-17.25	-21.82	1128.35	0.30	1.98	-0.01	
0.024	-17.78	-21.21	1128.71	0.30	1.98	-0.01	
0.025	-18.22	-21.38	1128.71	0.30	1.98	-0.01	
0.026	-17.86	-22.13	1128.18	0.30	1.98	-0.01	
0.027	-18.04	-21.69	1127.83	0.30	1.98	-0.01	
0.028	-18.66	-21.74	1128.35	0.30	1.98	-0.01	
0.029	-18.22	-22.09	1127.47	0.30	1.98	-0.01	
0.030	-18.48	-22.48	1128.35	0.31	1.98	-0.01	
0.031	-18.39	-22.40	1127.83	0.30	1.99	-0.01	
0.032	-18.74	-22.22	1127.65	0.31	1.99	-0.01	
0.033	-18.83	-22.35	1128.53	0.31	1.99	-0.01	
0.034	-19.01	-22.00	1128.18	0.31	1.98	-0.02	
0.035	-18.74	-22.66	1127.47	0.31	1.98	-0.01	
0.036	-19.01	-22.09	1128.00	0.31	1.99	-0.01	
0.037	-18.39	-22.57	1128.18	0.31	1.98	-0.02	
0.038	-19.10	-21.60	1127.65	0.31	1.99	-0.01	
0.039	-19.10	-21.82	1127.83	0.31	1.99	-0.01	
0.040	-18.57	-22.22	1127.47	0.31	1.98	-0.01	
0.041	-19.18	-22.13	1127.65	0.31	1.98	-0.01	
0.042	-18.92	-22.88	1127.83	0.31	1.98	-0.02	
0.043	-19.10	-21.82	1127.12	0.31	1.98	-0.01	
0.044	-18.57	-22.57	1127.12	0.31	1.99	-0.01	
0.045	-19.10	-22.93	1127.83	0.31	1.99	-0.01	
0.046	-18.66	-22.13	1126.94	0.32	1.99	-0.01	
0.047	-18.92	-22.44	1127.47	0.32	1.98	-0.01	
0.048	-18.66	-22.53	1126.06	0.32	1.98	-0.01	
0.049	-18.83	-22.88	1126.59	0.32	1.98	-0.01	
0.050	-18.48	-22.88	1126.24	0.32	1.98	-0.02	
0.051	-18.30	-22.79	1126.77	0.32	1.99	-0.01	
0.052	-17.42	-22.35	1126.94	0.32	1.98	-0.02	
0.053	-17.78	-23.06	1127.12	0.32	1.98	-0.01	
0.054	-17.51	-23.28	1126.77	0.32	1.98	-0.02	
0.055	-17.16	-23.28	1126.24	0.32	1.98	-0.02	
0.056	-17.69	-22.71	1126.06	0.32	1.98	-0.01	
0.057	-17.16	-23.63	1126.94	0.32	1.98	-0.02	
0.058	-16.63	-23.10	1126.42	0.32	1.98	-0.02	
0.059	-16.54	-23.54	1126.06	0.32	1.98	-0.02	
0.060	-16.81	-23.19	1126.59	0.32	1.98	-0.01	
0.061	-17.42	-23.59	1126.59	0.33	1.98	-0.01	
0.062	-16.37	-22.62	1126.42	0.32	1.98	-0.02	
0.063	-16.19	-22.84	1126.42	0.32	1.98	-0.01	
0.064	-15.58	-23.28	1126.94	0.32	1.98	-0.02	
0.065	-15.05	-23.85	1126.77	0.33	1.98	-0.02	
0.066	-15.93	-22.26	1125.89	0.33	1.98	-0.01	
0.067	-15.40	-23.54	1126.24	0.33	1.98	-0.01	
0.068	-15.75	-23.15	1126.42	0.33	1.98	-0.01	
0.069	-15.49	-23.28	1126.24	0.33	1.98	-0.01	
0.070	-14.61	-23.23	1125.89	0.33	1.98	-0.01	
0.071	-15.75	-23.50	1125.89	0.33	1.98	-0.02	
0.072	-14.87	-23.98	1125.89	0.33	1.98	-0.01	
0.073	-15.58	-23.32	1126.24	0.33	1.97	-0.02	
0.074	-15.84	-23.94	1126.06	0.33	1.98	-0.01	
0.075	-15.05	-23.19	1125.89	0.33	1.98	-0.02	
0.076	-14.96	-23.63	1125.71	0.33	1.98	-0.02	
0.077	-15.40	-23.01	1125.71	0.34	1.98	-0.01	
0.078	-14.96	-23.94	1124.83	0.34	1.97	-0.01	
0.079	-14.96	-23.72	1126.24	0.34	1.98	-0.02	
0.080	-14.87	-23.41	1125.36	0.34	1.98	-0.01	
0.081	-15.05	-23.37	1125.71	0.34	1.98	-0.01	
0.082	-15.22	-23.68	1125.89	0.34	1.98	-0.02	
0.083	-15.93	-22.88	1125.89	0.34	1.98	-0.02	
0.084	-15.22	-23.01	1125.36	0.34	1.98	-0.02	
0.085	-15.93	-22.84	1125.18	0.34	1.98	-0.02	
0.086	-15.93	-22.53	1124.65	0.34	1.98	-0.01	
0.087	-15.75	-23.90	1125.18	0.34	1.98	-0.01	
0.088	-16.10	-22.88	1125.53	0.34	1.98	-0.02	
0.089	-15.84	-23.19	1125.71	0.34	1.98	-0.02	
0.090	-15.75	-22.53	1126.06	0.34	1.98	-0.01	
0.091	-15.75	-23.68	1124.65	0.34	1.98	-0.02	
0.092	-15.75	-23.37	1125.53	0.35	1.98	-0.01	
0.093	-15.75	-23.63	1125.18	0.35	1.98	-0.02	
0.094	-15.58	-23.41	1125.18	0.35	1.98	-0.02	
0.095	-16.81	-22.97	1125.18	0.35	1.98	-0.02	
0.096	-15.58	-22.79	1125.18	0.35	1.98	-0.02	
0.097	-16.54	-23.23	1125.36	0.35	1.98	-0.02	
0.098	-16.37	-23.54	1125.18	0.35	1.98	-0.01	
0.099	-16.54	-22.88	1124.65	0.35	1.98	-0.02	
0.100	-16.54	-23.76	1124.12	0.35	1.98	-0.02	
0.101	-16.90	-23.41	1125.18	0.35	1.98	-0.02	
0.102	-16.19	-23.50	1125.89	0.35	1.98	-0.02	
0.103	-17.60	-22.75	1124.48	0.35	1.98	-0.02	
0.104	-16.81	-22.79	1125.89	0.35	1.98	-0.02	
